0,xgb,2,Property_Constitution_Autocorr_Fragment_Charge_Estate_MOE_Connectivity_Topology_Kappa_Path_Matrix_InfoContent_MACCSFP_PharmacoErGFP_PubChemFP,0.91382507,0.915664725,"[0.9144958273779336, 0.9078017139603038, 0.9087164674102007, 0.9242862693085755]","[0.9062157947610694, 0.9096030633008854, 0.9158487471161668, 0.9309912935154971]",197.7725444,,
,model,seed,fp_types,valid_roc_auc,test_roc_auc,valid_roc_aucs,test_roc_aucs,use_time,,
0,xgb,4,Property_Constitution_Autocorr_Fragment_Charge_Estate_MOE_Connectivity_Topology_Kappa_Path_Matrix_InfoContent_MACCSFP_PharmacoErGFP_PubChemFP,0.913708085,0.918383855,"[0.9089169625155609, 0.9116549032867025, 0.9081326310428478, 0.926127844712182]","[0.9150573436921937, 0.9101550737729599, 0.9212608133505725, 0.9270621904684583]",198.6673169,,
,model,seed,fp_types,valid_roc_auc,test_roc_auc,valid_roc_aucs,test_roc_aucs,use_time,,
0,xgb,8,Property_Constitution_Autocorr_Fragment_Charge_Estate_MOE_Connectivity_Topology_Kappa_Path_Matrix_InfoContent_MACCSFP_PharmacoErGFP_PubChemFP,0.904426773,0.920583544,"[0.8921622504752851, 0.892381275440977, 0.9115120274914089, 0.9216515392280966]","[0.9115568674806567, 0.9150507088256687, 0.9219598063664369, 0.9337667914704028]",198.0371437,,
,model,seed,fp_types,valid_roc_auc,test_roc_auc,valid_roc_aucs,test_roc_aucs,use_time,,
0,xgb,16,Property_Constitution_Autocorr_Fragment_Charge_Estate_MOE_Connectivity_Topology_Kappa_Path_Matrix_InfoContent_MACCSFP_PharmacoErGFP_PubChemFP,0.919206141,0.918837543,"[0.9079006412576177, 0.9189461364687951, 0.9297775645382698, 0.9202002236684317]","[0.9088048946689284, 0.9079387431790178, 0.9252983802216539, 0.9333081530243349]",199.7688575,,
,model,seed,fp_types,valid_roc_auc,test_roc_auc,valid_roc_aucs,test_roc_aucs,use_time,,
0,xgb,32,Property_Constitution_Autocorr_Fragment_Charge_Estate_MOE_Connectivity_Topology_Kappa_Path_Matrix_InfoContent_MACCSFP_PharmacoErGFP_PubChemFP,0.908276656,0.917848995,"[0.8956481698047011, 0.9055187458504397, 0.9095834665387895, 0.92235624180865]","[0.9176811053024645, 0.9094923712910332, 0.9177111498861168, 0.9265113529819413]",199.3914788,,
,model,seed,fp_types,valid_roc_auc,test_roc_auc,valid_roc_aucs,test_roc_aucs,use_time,,
0,xgb,64,Property_Constitution_Autocorr_Fragment_Charge_Estate_MOE_Connectivity_Topology_Kappa_Path_Matrix_InfoContent_MACCSFP_PharmacoErGFP_PubChemFP,0.915376396,0.920573364,"[0.906622487101939, 0.9061686603533256, 0.9183984594399424, 0.9303159755965877]","[0.9131753596070635, 0.9211746574877456, 0.9244158940750213, 0.9235275448050457]",200.8013988,,
,model,seed,fp_types,valid_roc_auc,test_roc_auc,valid_roc_aucs,test_roc_aucs,use_time,,
0,xgb,128,Property_Constitution_Autocorr_Fragment_Charge_Estate_MOE_Connectivity_Topology_Kappa_Path_Matrix_InfoContent_MACCSFP_PharmacoErGFP_PubChemFP,0.910227025,0.911613575,"[0.9039818767970724, 0.9097896879240163, 0.9081564677511758, 0.9189800660388895]","[0.9044957829116245, 0.9092030476917415, 0.907961690110827, 0.9247937795807978]",199.0902638,,
,model,seed,fp_types,valid_roc_auc,test_roc_auc,valid_roc_aucs,test_roc_aucs,use_time,,
