smiles,threshold1,threshold2,threshold3,threshold4
O=C(Nc1ccc(S(=O)(=O)Nc2nccs2)cc1)c1cc(-c2cccs2)nc2ccccc12,0,0,0,0
O=C(Cc1ccccc1F)N1CCC(n2nc(-c3ccccc3)oc2=O)CC1,0,0,0,0
Cc1ccc(-c2nnc(C)c3nn(-c4ccccc4)cc23)cc1,0,0,0,0
COc1ccc(C2(C(=O)N3CCC(n4nc(-c5ccccc5)oc4=O)CC3)CC2)cc1,0,0,0,0
N=c1c(C(=O)NCc2ccccc2)cc2c(=O)n3ccccc3nc2n1C1CCCC1,0,0,0,0
CCc1cc(C(=O)Nc2cc(S(=O)(=O)N3CCOCC3)ccc2OC)sc1C,0,0,0,0
O=C(Nc1cc(S(=O)(=O)N2CCOCC2)ccc1OCC(F)(F)F)c1ccc(N2CCCC2=O)cc1,0,0,0,0
Cc1ccc2cc(C)c3nnc(SCC(=O)N(C)c4nc(-c5ccccc5)cs4)n3c2c1,0,0,0,0
Cc1ccc(Cl)cc1N1CCN(C(=O)c2cc(S(=O)(=O)N(C)C)ccc2N2CCCC2)CC1,0,0,0,0
N=c1c(C(=O)NC2CCCCC2)cc2c(=O)n3ccccc3nc2n1C1CCCC1,0,0,0,0
COc1ccc(S(=O)(=O)N2CCOCC2)cc1NC(=O)c1cc2c(s1)CCCCC2,0,0,0,0
Cc1cc2cc3c(cc2n2c(SCC(=O)Nc4nc(-c5ccccc5)cs4)nnc12)OCCO3,0,0,0,0
CC(C)Oc1ccc(S(=O)(=O)N2CCOCC2)cc1NC(=O)c1cc2c(s1)CCCCC2,0,0,0,0
O=C(Cc1ccc(F)cc1)N1CCC(n2nc(-c3ccccc3)oc2=O)CC1,0,0,0,0
Cc1nnc(-c2ccccc2)c2cn(-c3ccc(Cl)cc3)nc12,0,0,0,0
Cc1cccc2c1NC(=O)C2(c1ccc(O)cc1)c1ccc(O)cc1,0,0,0,0
O=C(NC12CC3CC(CC(C3)C1)C2)c1cn(CCN2CCOCC2)c2ccccc12,0,0,0,0
O=C(O)CCCOc1ccc(C(=O)c2cccc3ccccc23)c2ccccc12,0,0,0,0
O=C(NC12CC3CC(CC(C3)C1)C2)c1cn(CCN2CCOCC2)c2ncccc12,0,0,0,0
CCCCCn1c(C(=O)NC23CC4CC(CC(C4)C2)C3)cc2cccnc21,0,0,0,0
CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c2cccnc21,0,0,0,0
O=C(NC12CC3CC(CC(C3)C1)C2)c1cn(CCN2CCOCC2)c2cccnc12,0,0,0,0
CCCCCn1c(C(=O)NC23CC4CC(CC(C4)C2)C3)nc2ccccc21,0,0,0,0
CCCCCn1c(C(=O)NC23CC4CC(CC(C4)C2)C3)cc2cnccc21,0,0,0,0
O=C(NC12CC3CC(CC(C3)C1)C2)c1cc2cccnc2[nH]1,0,0,0,0
O=C(NC12CC3CC(CC(C3)C1)C2)c1nc2ccccc2n1CCCCCO,0,0,0,0
O=C(NC12CC3CC(CC(C3)C1)C2)c1cc2ncccc2[nH]1,0,0,0,0
O=C(NC12CC3CC(CC(C3)C1)C2)c1cc2cnccc2[nH]1,0,0,0,0
O=C(NC12CC3CC(CC(C3)C1)C2)c1cn(CCN2CCOCC2)c2ccncc12,0,0,0,0
O=C(NC12CC3CC(CC(C3)C1)C2)c1cc2ncccc2n1CCN1CCOCC1,0,0,0,0
O=C(NC12CC3CC(CC(C3)C1)C2)c1cc2cnccc2n1CCN1CCOCC1,0,0,0,0
CCCCCn1c(C(=O)NC23CC4CC(CC(C4)C2)C3)cc2ncccc21,0,0,0,0
O=C(NC12CC3CC(CC(C3)C1)C2)c1c[nH]c2ccncc12,0,0,0,0
O=C(NC12CC3CC(CC(C3)C1)C2)c1c[nH]c2cccnc12,0,0,0,0
O=C(NC12CC3CC(CC(C3)C1)C2)c1nc2ccccc2[nH]1,0,0,0,0
O=C(NC12CC3CC(CC(C3)C1)C2)c1n[nH]c2ccccc12,0,0,0,0
[O-][S+](Cc1ccc(Cl)cc1)c1cc2nc(C3CCCCC3)[nH]c2cc1Cl,1,1,1,1
CN(C)CCn1c(CC(C)(C)C)nc2cc(S(=O)(=O)C3CN(C(N)=O)C3)ccc21,1,1,1,1
CC(C)CCS(=O)(=O)C(C)(C)C(=O)Nc1cc(C(C)(C)C)no1,1,1,1,1
CC(C)(C)c1cc(NC(=O)[C@]2(C)CCCN2c2ccc(C(F)(F)F)cn2)no1,1,1,1,1
CC(C)(C)c1cc(NC(=O)[C@@H]2CCCN2c2ccc(C(F)(F)F)cn2)no1,1,1,1,1
CC(C)(C)c1cc(NC(=O)[C@@H]2CCCN2c2ncc(C(F)(F)F)cc2Cl)no1,1,1,1,1
CC(C)(C)c1cc(NC(=O)[C@@H]2CCCCN2c2ccc(C(F)(F)F)cn2)no1,1,1,1,1
CCC(CC)(NC(=O)c1ccc(C2CC2)c(OCC2CCCO2)n1)C(=O)OC,1,1,1,1
CC(C)(C)Cc1nc2cc(S(=O)(=O)C3(C(N)=O)CC3)ccc2n1CC1CC1,1,1,1,1
CC(C)(C)c1cc(NC(=O)[C@@H]2CCCN2c2ccc(Cl)cc2)no1,1,1,1,1
CC(C)(C)c1cc(NC(=O)[C@@H]2CCC(=O)N2c2ccc(C(F)(F)F)cn2)on1,1,1,1,1
CC(C)(C)c1cc(NC(=O)[C@@H]2CCCN2C2CCCCC2)no1,1,1,1,1
CC(C)(C)c1cc(NC(=O)[C@@H]2CCCCN2CC2CCOCC2)no1,1,1,1,1
CC(C)(NC(=O)c1nn(Cc2ccc(F)cc2)c2c1C[C@H]1C[C@@H]21)c1ccccc1,1,1,1,1
NC(=O)[C@H](CC1CC1)NC(=O)c1ccc(C2CC2)c(Cc2ccc(F)cc2)n1,1,1,1,1
NC(=O)[C@@H]1CC(F)(F)CN1C(=O)c1ccc(C2CC2)c(Cc2ccc(F)cc2)n1,1,1,1,1
CC(C)(C)c1cc(NC(=O)[C@]2(C)CCCN2c2ccc(Cl)cc2)no1,1,1,1,1
CC(C)(C)c1cc(NC(=O)[C@@H]2CCCN2c2ccc(C(F)(F)F)cc2)no1,1,1,1,1
Cc1nc(C(C)(NC(=O)c2cc(O[C@H](C)C(F)(F)F)c(C3CC3)cn2)C2CC2)no1,1,1,1,1
CCC(C)Cn1c(C(C)(C)C)nc2cc(S(=O)(=O)c3ccnc(F)c3)ccc21,1,1,1,1
CCn1c2ccccc2c2cc(NC(=O)CCc3nc(-c4ccc(F)cc4C)no3)ccc21,1,1,1,1
CC(C)(C)c1cc(NC(=O)[C@]2(C)CCCN2c2ccc(C(F)(F)F)cc2)no1,1,1,1,1
CCOc1cc(S(=O)(=O)c2ccc3c(c2)nc(C(C)(C)C)n3CC2CCOCC2)ccn1,1,1,1,1
CC(C)CN1C(=O)CN(Cc2ccc(-c3cccc(CN4CCCC(F)C4)n3)cc2)C1=O,1,1,1,1
CC(C)CN1C(=O)CN(Cc2ccc(-c3ccc(F)c(CN4CCCC(F)C4)n3)cc2)C1=O,1,1,1,1
CC(C)(C)c1nc2cc(S(=O)(=O)c3ccco3)ccc2n1CC1CCOCC1,1,1,1,1
CC(C)(C)c1nc2cc(S(=O)(=O)c3c(Cl)cccc3Cl)ccc2n1CC1CCOCC1,1,1,1,1
CC(C)(CN1CCOCC1)NC(=O)c1nn(-c2ccc(F)cc2F)c2c1C[C@H]1C[C@@H]21,1,1,1,1
CCC(CC)(NC(=O)c1ccc(C(F)(F)F)c(OCC2CCOCC2)n1)C(=O)OC,1,1,1,1
COC(=O)[C@H](CC(C)C)NC(=O)c1cnc(N2CC(F)(F)C2)c(OCC2CC2)n1,1,1,1,1
CC(C)c1ccc(C(=O)N2CCC3CCCCC3C2)cc1S(=O)(=O)N1CCCC1,1,1,1,1
CC(C)(C)Cc1nc2cc(S(=O)(=O)C(C)(C)C)ccc2n1CC1CC1,1,1,1,1
CC(C)(C)c1cc(NC(=O)CCc2nc(-c3ccc(F)cc3Cl)no2)no1,1,1,1,1
COCCCOc1cc(S(=O)(=O)c2ccc3c(c2)nc(C(C)(C)C)n3CC2CCOCC2)ccn1,1,1,1,1
CC(C)(C)c1nc2cc(S(=O)(=O)Cc3ccc(C#N)cc3)ccc2n1CC1CCCCC1,1,1,1,1
CC(C)(C)c1nc2cc(S(=O)(=O)c3cccc(C#N)c3)ccc2n1CC1CCOCC1,1,1,1,1
CC(C)(C)Cn1nc(C(=O)NC(C)(C)c2ccccc2)c2c1[C@@H]1C[C@@H]1C2,1,1,1,1
CC(C)CN1C(=O)CN(Cc2ccc(-c3ccc(F)c(CN4CCCC(F)(F)C4)n3)cc2)C1=O,1,1,1,1
CC(C)(C)c1ccc2oc(N3CCCN(c4ncc(C(F)(F)F)cc4Cl)CC3)nc2c1,1,1,1,1
CC1(C)CCc2sc(NC(=O)c3ccccc3Cl)c(C(=O)NCC3CC3)c21,1,1,1,1
O=S(=O)(c1ccc2c(c1)C1C3CCC(C3)C1C(c1ccccc1)N2)N1CCOCC1,1,1,1,1
CCN(C(=O)c1ccc(N2CC(F)(F)C2)c(OCC2CC2)n1)C(C)(C)C,1,1,1,1
CC1(C)CCCN1C(=O)c1ccc(N2CC(F)(F)C2)c(OCC2CC2)n1,1,1,1,1
Cc1nc(C(C)(CC2CC2)NC(=O)c2cc(O[C@@H](C)C(F)(F)F)c(C3CC3)cn2)no1,1,1,1,1
CC(C)(C)c1nc2cc(S(=O)(=O)c3ccc(C#N)cc3)ccc2n1CC1CCOCC1,1,1,1,1
CNC(=O)[C@@H](NC(=O)c1ccc(C2CC2)c(OCC2CC2)n1)C(C)(C)C,1,1,1,1
C[C@H]1C=C[C@@H](C)N1c1ccc(-c2cccc(Cl)c2Cl)nn1,1,1,1,1
COc1ccc(-c2nnc(NC(=O)C(C)(C)S(=O)(=O)C3CCOCC3)[nH]2)cc1,1,1,1,1
Cc1sc(NC(=O)N2CCCN(C(=O)C3CCC(F)(F)CC3)CC2)nc1C(C)(C)C,1,1,1,1
CC(C)(NC(=O)c1nn(CC2CCOCC2)c2c1C[C@H]1C[C@@H]21)c1ccccc1,1,1,1,1
CC(C)(NC(=O)c1nn(-c2ccc(F)cc2F)c2c1C[C@H]1C[C@@H]21)c1ccccn1,1,1,1,1
O=C(NC1(CO)CCCC1)c1nn(-c2ccc(F)cc2F)c2c1C[C@H]1C[C@@H]21,1,1,1,1
Cc1nc(C(C)(CC2CC2)NC(=O)c2cc(O[C@@H](C)C(F)(F)F)c(C3CCC3)cn2)no1,1,1,1,1
COC(=O)C(C)(NC(=O)c1cnc(N2CC(F)(F)C2)c(OCC2CC2)n1)C1CC1,1,1,1,1
Cc1nc(C(C)(NC(=O)c2cc(OCC3CC3)c(C3CC3)cn2)C2CC2)no1,1,1,1,1
CC(C)C[C@H](NC(=O)c1ccc(C2CC2)c(Cc2ccc(F)cc2)n1)C(N)=O,1,1,1,1
CC(C)(C)c1cc(NC(=O)C(C)(C)S(=O)(=O)c2ccc(C(F)(F)F)cc2)no1,1,1,1,1
CCCN1C(=O)CN(Cc2ccc(-c3ccc(F)c(CN4CCCCC4)n3)cc2)C1=O,1,1,1,1
COCCCNc1cc(S(=O)(=O)c2ccc3c(c2)nc(C(C)(C)C)n3CC2CCOCC2)ccn1,1,1,1,1
CCS(=O)(=O)c1ccc2c(c1)nc(C(C)(C)C)n2CC1CCCCC1,1,1,1,1
CC(C)(C)c1nc2cc(S(=O)(=O)c3ccnc(F)c3)ccc2n1CC1CCOCC1,1,1,1,1
CC(C)(C)c1cc(NC(=O)[C@@H]2CCCCN2c2ccc(Cl)cc2)no1,1,1,1,1
CC(C)C[C@H](NC(=O)c1ccc(N2CC(F)(F)C2)c(OCC2CC2)n1)C(N)=O,1,1,1,1
CN(C(=O)c1ccc(C2CC2)c(Cc2ccc(F)cc2)n1)C(C)(C)C,1,1,1,1
CC(C)(C)c1nc2cc(S(=O)(=O)c3nccs3)ccc2n1CC1CCOCC1,1,1,1,1
O=C(CCc1nc(-c2ccc(F)cc2Cl)no1)Nc1nnc(N2CCCCC2)s1,1,1,1,1
CC(C)(C)c1cc(NC(=O)[C@@H]2CCCCN2CC2CC2)no1,1,1,1,1
CC(C)(NC(=O)c1nn(-c2ccc(F)cc2F)c2c1C[C@H]1C[C@@H]21)c1ccccc1,1,1,1,1
CC(C)(CO)NC(=O)c1nn(-c2cc(F)ccc2F)c2c1C[C@H]1C[C@@H]21,1,1,1,1
Cc1nc([C@@](C)(NC(=O)c2ccc(C3CC3)c(OCC3CC3)n2)C2CC2)no1,1,1,1,1
CC(C)(C)Cc1nc2cc(S(=O)(=O)C(C)(C)C(N)=O)ccc2n1CC1CC1,1,1,1,1
Cc1nc(C(C)(CC2CC2)NC(=O)c2cc(OC(C)CF)c(C3CC3)cn2)no1,1,1,1,1
CC(C)(C)Cc1nc2cc(S(=O)(=O)CC3CCN(C(N)=O)CC3)ccc2n1CC1CC1,1,1,1,1
CC(C)(C)c1ccc2oc(N3CCCN(C(=O)C4CCOCC4)CC3)nc2c1,1,1,1,1
O=C(NC1CCCC1)c1ccc2c(c1)N(S(=O)(=O)c1ccc(F)cc1)CCS2,1,1,1,1
CC(C)(C)c1nc2cc(S(=O)(=O)CCCC(F)(F)F)ccc2n1CC1CCOCC1,1,1,1,1
Cc1ccc(C(=O)N2CCC3CCCCC3C2)cc1S(=O)(=O)N1CCSCC1,1,1,1,1
Cc1ccc(C(=O)N2CC[C@@H]3CCCC[C@H]3C2)cc1S(=O)(=O)N1CCCCC1,1,1,1,1
Cc1ccc(C(=O)Nc2nccc3ccccc23)cc1S(=O)(=O)N1CCCCC1,1,1,1,1
COCCCc1cc(S(=O)(=O)c2ccc3c(c2)nc(C(C)(C)C)n3CC2CCOCC2)ccn1,1,1,1,1
CC(C)(C)c1cc(NC(=O)[C@@H]2CCCN2CC2CCOCC2)no1,1,1,1,1
CC1(C)[C@H]2CC[C@](C)(C2)[C@H]1NC(=O)c1nn(-c2ccc(F)cc2F)c2c1C[C@H]1C[C@@H]21,1,1,1,1
Cc1nc([C@H](CC2CC2)NC(=O)c2ccc(C3CC3)c(Cc3ccc(F)cc3)n2)no1,1,1,1,1
CC(C)C[C@H](NC(=O)c1ccc(C2CC2)c(OCC2CCCO2)n1)C(N)=O,1,1,1,1
CC(CF)Oc1cc(C(=O)NC2(CC(N)=O)CS(=O)(=O)C2)ncc1C1CC1,1,1,1,1
COC(=O)[C@@H](NC(=O)c1ccc(C2CC2)c(OCC2CC2)n1)C(C)(C)C,1,1,1,1
CC(C)(C)c1cc(NC(=O)[C@@H]2CCN2c2ccc(C(F)(F)F)cn2)no1,1,1,1,1
Fc1ccc(-c2noc(CCCNc3ccc4ncc(OC(F)(F)F)cc4c3)n2)c(Cl)c1,1,1,1,1
CC(C)(C)Cc1nc2cc(S(=O)(=O)C(C)(C)CO)ccc2n1CC1CC1,1,1,1,1
CC(C)(C)c1nc2cc(S(=O)(=O)c3ccnc(OCCCO)c3)ccc2n1CC1CCOCC1,1,1,1,1
CC(C)(C)c1nc2cc(S(=O)(=O)c3ccccc3)ccc2n1CC1CCCCC1,1,1,1,1
CC(C)(C)c1nc2cc(S(=O)(=O)c3ccncc3)ccc2n1CC1CCOCC1,1,1,1,1
CC(C)(C)c1cc(NC(=O)[C@@H]2CCC(=O)N2c2ccc(C#N)cn2)on1,1,1,1,1
O=C(NC1(CO)CCC1)c1nn(-c2ccc(F)cc2F)c2c1C[C@H]1C[C@@H]21,1,1,1,1
CC(C)(C)Cc1nc2cc(S(=O)(=O)C3CN(C(N)=O)C3)ccc2n1CC1CC1,1,1,1,1
CC1(C)C[C@@H](C(N)=O)N(C(=O)c2ccc(N3CC(F)(F)C3)c(OCC3CC3)n2)C1,1,1,1,1
Cc1nc([C@H](CC(C)C)NC(=O)c2ccc(C3CC3)c(OCC3CC3)n2)no1,1,1,1,1
CC(C)C[C@H](NC(=O)c1ccc(C2CC2)c(OCC2CC2)n1)C(N)=O,1,1,1,1
CC(C)(C)C(NC(=O)c1cc(OCC(F)(F)F)c(C2CC2)cn1)C(=O)N1CCC1,1,1,1,1
O=C(NC1(C(F)(F)F)CCC1)c1nn(-c2c[n+]([O-])ccn2)c2c1C[C@@H]1C[C@H]21,1,1,1,1
CC(C)(C)[C@@H](CF)NC(=O)c1nn(-c2c[n+]([O-])ccn2)c2c1C[C@@H]1C[C@H]21,1,1,1,1
CCS(=O)(=O)c1ccc2c(c1)nc(C(C)(C)C)n2CC1CCOCC1,1,1,1,1
CCn1c2ccccc2c2cc(NC(=O)CCc3nc(-c4ccc(F)cc4Cl)no3)ccc21,1,1,1,1
CCCN1C(=O)CN(Cc2ccc(-c3cccc(CN4CCCCC4)n3)cc2)C1=O,1,1,1,1
C[C@H]1CC[C@@H](C)N1c1ccc(-c2cccc(Cl)c2Cl)nn1,1,1,1,1
COCCOc1cc(S(=O)(=O)c2ccc3c(c2)nc(C(C)(C)C)n3CC2CCOCC2)ccn1,1,1,1,1
CC(C)(C)c1nc2cc(S(=O)(=O)CCC(F)(F)F)ccc2n1CC1CCOCC1,1,1,1,1
CC(C)(C)c1nc2cc(S(=O)(=O)CC3CC3)ccc2n1CC1CCOCC1,1,1,1,1
CC(C)(NC(=O)c1nn(CCC2CCOCC2)c2c1C[C@H]1C[C@@H]21)c1ccccc1,1,1,1,1
COC(=O)[C@H](CC(C)C)NC(=O)c1ccc(C2CC2)c(OCC2CC2)n1,1,1,1,1
CNC(=O)[C@H](CC(C)C)NC(=O)c1ccc(C2CC2)c(OCC2CC2)n1,1,1,1,1
Cc1cc(S(=O)(=O)c2ccc3c(c2)nc(C(C)(C)C)n3CC2CCOCC2)ccn1,1,1,1,1
CC(=O)NCCc1cc(S(=O)(=O)c2ccc3c(c2)nc(C(C)(C)C)n3CC2CCOCC2)ccn1,1,1,1,1
O=C(Nc1sc2c(c1C(=O)N1CCC(F)(F)CC1)CCOC2)c1ccccc1C(F)(F)F,1,1,1,1
CC(C)(C)c1cc(NC(=O)[C@@H]2CCC(=O)N2c2ccc(C(F)(F)F)cc2)on1,1,1,1,1
O=C(NC1(c2ccccc2)CC1)c1nn(-c2ccc(F)cc2F)c2c1C[C@H]1C[C@@H]21,1,1,1,1
O=C(Nc1cc(C(F)(F)F)on1)N1CCCN(C(=O)c2ccc(C(F)(F)F)cc2)CC1,1,1,1,1
CCOC(=O)C(CC)(CC)NC(=O)c1ccc(N2CCCC2)c(OCC2CC2)n1,1,1,1,1
CC(C)C[C@H](NC(=O)c1ccc(C2CC2)c(OCC2CC2)n1)C(=O)N(C)C,1,1,1,1
CCC(CC)(NC(=O)c1ccc(C2CC2)c(OCC2CC2)n1)C(=O)OC,1,1,1,1
Cc1nc(C(C)(NC(=O)c2cc(O[C@@H](C)C(F)(F)F)c(N3CC(F)(F)C3)cn2)C2CC2)no1,1,1,1,1
CCC(CC)(NC(=O)c1cnc(C2CC2)c(OCC2CC2)n1)C(=O)OC,1,1,1,1
CNC(=O)[C@@H](NC(=O)c1ccc(C2CC2)c(OCC2CCOCC2)n1)C(C)(C)C,1,1,1,1
CC(C)CN1CCCC[C@H]1C(=O)Nc1cc(C(C)(C)C)on1,1,1,1,1
Cc1nc([C@](C)(CC2CC2)NC(=O)c2ccc(C3CC3)c(OCC3CC3)n2)no1,1,1,1,1
Cc1ccc(C(=O)N2CCC3CCCCC3C2)cc1S(=O)(=O)N1CCCCC1,1,1,1,1
CC(C)C[C@H](NC(=O)c1ccc(N2CCCC2C)c(OCC2CC2)n1)C(N)=O,1,1,1,1
CNC(=O)[C@@H](NC(=O)c1cc(OCC(F)(F)F)c(C2CC2)cn1)C(C)(C)C,1,1,1,1
CCN1C(=O)CN(Cc2ccc(-c3ccc(F)c(CN4CCCCC4)n3)cc2)C1=O,1,1,1,1
CC(=O)N(C)Cc1ccc(S(=O)(=O)c2ccc3c(c2)nc(C(C)(C)C)n3CC2CCOCC2)cc1,1,1,1,1
CCC(CC)(NC(=O)c1ccc(N(CC(F)(F)F)CC(F)(F)F)c(OCC2CC2)n1)C(=O)OC,1,1,1,1
CCC(CC)(NC(=O)c1ccc(C2CC2)c(OCC2CC2)n1)C(=O)N1CCC1,1,1,1,1
C[C@H](Oc1cc(C(=O)NC2(CC(N)=O)CS(=O)(=O)C2)ncc1C1CC1)C(F)(F)F,1,1,1,1
CC(C)(C)c1nc2cc(S(=O)(=O)C(F)(F)c3ccc(C#N)cc3)ccc2n1CC1CCCCC1,1,1,1,1
CCS(=O)(=O)c1ccc2c(c1)nc(C(C)C)n2CC1CCCCC1,1,1,1,1
CNC(=O)[C@H](CC(C)(C)C)NC(=O)c1ccc(C2CC2)c(OCC2CC2)n1,1,1,1,1
Cc1nc(C(C)(NC(=O)c2cc(OCC(F)(F)F)c(C3CC3)cn2)C2CC2)no1,1,1,1,1
COC(=O)[C@@H](NC(=O)c1cnc(C2CC2)c(OCC2CC2)n1)C(C)(C)C,1,1,1,1
O=C(NC1(CO)CCCCC1)c1cnc(N2CC(F)(F)C2)c(OCC2CC2)n1,1,1,1,1
O=C(c1ccc(N2CC(F)(F)C2)c(OCC2CC2)n1)N1CCCC12CC2,1,1,1,1
O=C(CCc1nc(-c2ccc(F)cc2Cl)no1)Nc1cnc2ncc(Cl)cc2c1,1,1,1,1
O=C(NC12CC3CC(CC(C3)C1)C2)c1nc2c(-c3ccccc3)cccc2[nH]1,1,1,1,1
Fc1ccc(-c2noc(CCCNc3cnc4ccc(Cl)cc4c3)n2)c(Cl)c1,1,1,1,1
O=C1CN(Cc2ccc(-c3ccc(F)c(CN4CCCCC4)n3)cc2)C(=O)N1CC1CC1,1,1,1,1
CC(C)CN1C(=O)CN(Cc2ccc(-c3cccc(CN4CCCC(F)(F)C4)n3)cc2)C1=O,1,1,1,1
CC(C)(C)c1ccc2oc(N3CCCN(C(=O)CC4CCCC4)CC3)nc2c1,1,1,1,1
Cc1ccc(C(=O)N2CCC3CCCCC3C2)cc1S(=O)(=O)N1CCCCCC1,1,1,1,1
Cc1ccc(C(=O)Nc2ccccc2C(F)(F)F)cc1S(=O)(=O)N1CCCCC1,1,1,1,1
Cc1ccc(C(=O)N2CCC3CCCCC3C2)cc1S(=O)(=O)N1CCS(=O)(=O)CC1,1,1,1,1
CC1CN1S(=O)(=O)c1ccc2c(c1)C1(OCCCO1)C(=O)N2CC1CC1,1,1,1,1
CC(C)(C)c1cc(NC(=O)[C@@H]2CCCCN2Cc2ccccc2)no1,1,1,1,1
CN1CC(S(=O)(=O)c2ccc3c(c2)nc(CC(C)(C)C)n3CC2CC2)C1,1,1,1,1
CCOC(=O)C(CC)(CC)NC(=O)c1ccc(N2CC(F)(F)C2)c(OCC2CC2)n1,1,1,1,1
NC(=O)CC1(NC(=O)c2cc(OCC(F)(F)F)c(C3CCC3)cn2)CS(=O)(=O)C1,1,1,1,1
Cc1nc(C(C)(NC(=O)c2cc(OCC(F)(F)F)c(C3CC3)cn2)C(=O)N(C)C)no1,1,1,1,1
CCCCCn1nc(C(=O)NC(C)(C)CO)c(Br)c1C(C)(C)C,1,1,1,1
CN(Cc1ccc(-c2ccccc2C(F)(F)F)cc1)CC(O)c1ccccc1,1,1,1,1
CC(C)(NC(=O)c1nn(CCN2CCOCC2)c2c1C[C@H]1C[C@@H]21)c1ccccc1,1,1,1,1
CC(C)(C)NC(=O)c1nn(-c2ccc(F)cc2F)c2c1C[C@H]1C[C@@H]21,1,1,1,1
Cc1nc(C(C)(NC(=O)c2cc(O[C@@H](C)C(F)(F)F)c(C3CC3)cn2)C2CC2)no1,1,1,1,1
CC(C)(C)c1nc2cc(S(=O)(=O)CC3CC3)ccc2n1CC1CCN(C=O)CC1,1,1,1,1
C[C@H](Oc1cc(C(=O)NC(C(=O)N2CCC2)C(C)(C)C)ncc1C1CC1)C(F)(F)F,1,1,1,1
CCC(CC)(NC(=O)c1ccc(C(F)(F)F)c(OCC2CC2)n1)C(=O)OC,1,1,1,1
Cc1nc([C@](C)(CC(C)(C)C)NC(=O)c2cc(OCC(F)(F)F)c(C3CC3)cn2)no1,1,1,1,1
CCOC(=O)C(CC)(CC)NC(=O)c1ccc(C(F)(F)F)c(OCC2CCCO2)n1,1,1,1,1
CCOC(=O)C(CC)(CC)NC(=O)c1ccc(C2CC2)c(OCC2CC2)n1,1,1,1,1
NC(=O)[C@@H]1CC(F)(F)CN1C(=O)c1ccc(C2(F)CCC2)c(OCC2CC2)n1,1,1,1,1
CC(C)(NC(=O)c1nn(-c2c[n+]([O-])ccn2)c2c1C[C@@H]1C[C@H]21)C(F)(F)F,1,1,1,1
CC(C)(C)c1nc2cc(S(=O)(=O)CCCC(F)(F)F)ccc2n1CC1CCN(C=O)CC1,1,1,1,1
CC(C)(C)c1cc(NC(=O)[C@@H]2CCCN2C2CCOCC2)no1,1,1,1,1
CCOC(=O)C(CC)(CC)NC(=O)c1ccc(C2CC2)c(S(=O)(=O)CC(C)C)n1,1,1,1,1
C[C@H](Oc1cc(C(=O)NC(C(=O)N(C)C)C(C)(C)C)ncc1C1CC1)C(F)(F)F,1,1,1,1
CCOC(=O)C(CC)(CC)NC(=O)c1ccc(C(F)(F)F)c(OCC2CC2)n1,1,1,1,1
O=C(NC12CC3CC(CC(C3)C1)C2)c1nn(-c2ccc(Cl)c(Cl)c2)c2c1CCCC2,1,1,1,1
CC(C)(CCc1ccccc1)NC(=O)c1cnc(N2CC(F)(F)C2)c(OCC2CC2)n1,1,1,1,1
CNC(=O)[C@H](CC(C)(C)C)NC(=O)c1ccc(N2CC(F)(F)C2)c(OCC2CC2)n1,1,1,1,1
CC(C)(C)c1nc2cc(S(=O)(=O)CCO)ccc2n1CC1CCOCC1,1,1,1,1
CC(C)CN1C(=O)CN(Cc2ccc(-c3cccc(CN4CCCCC4)n3)cc2)C1=O,1,1,1,1
CC(C)CN1C(=O)CN(Cc2ccc(-c3ccc(F)c(CN4CCCCC4)n3)cc2)C1=O,1,1,1,1
O=C1CN(Cc2ccc(-c3ccc(F)c(CN4CCCCC4)n3)cc2)C(=O)N1CC1CCC1,1,1,1,1
O=C1CN(Cc2ccc(-c3ccc(F)c(CN4CCCCC4)n3)cc2)C(=O)N1CC(F)F,1,1,1,1
CC(C)CN1C(=O)CN(Cc2ccc(-c3ccc(F)c(CN4CCCC(C)C4)n3)cc2)C1=O,1,1,1,1
CC(C)CN1C(=O)CN(Cc2ccc(-c3ccc(F)c(CN4CCS(=O)(=O)CC4)n3)cc2)C1=O,1,1,1,1
CN1CC(S(=O)(=O)c2ccc3c(c2)nc(CC(C)(C)C)n3CCOC(F)(F)F)C1,1,1,1,1
CNC(=O)C(NC(=O)c1cc(O[C@@H](C)C(F)(F)F)c(C2CC2)cn1)C(C)(C)C,1,1,1,1
CC(C)(C)c1ccc(NC(=O)N2CCCN(C(=O)c3ccc(C(F)(F)F)cc3)CC2)cc1,1,1,1,1
CCS(=O)(=O)c1ccc2c(c1)nc(C(C)(C)C)n2CC1CC1,1,1,1,1
CCC(CC)(NC(=O)c1ccc(C(F)(F)F)c(OCC2CCCO2)n1)C(=O)N(C)C,1,1,1,1
NC(=O)[C@@H]1CC(F)(F)CN1C(=O)c1ccc(C2CC2)c(OCC2CC2)n1,1,1,1,1
CC(C)C[C@H](NC(=O)c1cnc(C2CC2)c(OCC2CC2)n1)C(=O)N(C)C,1,1,1,1
CNC(=O)[C@H](CC(C)C)NC(=O)c1ccc(C2CC2)c(OCC2CCOCC2)n1,1,1,1,1
CNC(=O)[C@@H](NC(=O)c1cccc(-c2ccc(F)c(Cl)c2)n1)C(C)(C)C,1,1,1,1
CC(C)(C)c1cc(NC(=O)[C@@H]2CCCN2C2CCOCC2)on1,1,1,1,1
