smiles,PActivity
Cc1nc([C@](C)(CS(C)(=O)=O)NC(=O)c2cc(OCC(F)(F)F)c(C3CC3)cn2)no1,6.98
CC(C)(NC(=O)c1ccc(Cl)c(-c2cccc(Cl)c2)n1)c1nccs1,6.98
Cc1cccc2c1N(CC1CC1)C(=O)/C(=C/NC(C)(C)C)C2=O,6.98
CC(C)(C)Cc1nc2cc(S(=O)(=O)CC3CNC3)ccc2n1CC1CC1,6.98
CCCCCn1cc(C(=O)NC(C)(C)c2ccccc2)c2cccnc21,6.98
CC(C)(C(=O)Nc1cnc2ccccc2c1)S(=O)(=O)c1ccc(F)cc1Cl,6.98
O=C(N[C@H](CO)c1ccccc1)c1nn(-c2c[n+]([O-])ccn2)c2c1C[C@@H]1C[C@H]21,6.98
CC(C)(NC(=O)c1cccc(-c2cccc(Cl)c2)n1)c1nccs1,6.98
CC(C)CS(=O)(=O)c1nc(C(=O)N(C)C(C)(C)C)ccc1C1CC1,6.98
CCS(=O)(=O)c1ccc2c(c1)nc(C(C)(C)C)n2C1CC1,6.97
O=C(Nc1sc2c(c1C(=O)NCC1CC1)CCC2)c1ccccc1Cl,6.97
Cc1nc(N2CCN(C)CC2)c2nc(-c3ccccc3C#N)n(C3CCOCC3)c2n1.Cl,6.97
CCCCn1c2ccccc2c2nnc(SCc3ccccc3C#N)nc21,6.97
O=C(N[C@@H](c1ccccn1)C(F)(F)F)c1cnc(C2CC2)c(OCC2CC2)n1,6.97
O=C(NCC1(O)CCCCC1)c1cc(OCC2CC2)c(Cl)cn1,6.97
CC(C)(C)c1cc(NC(=O)N2CCCN(C(=O)CN3CCS(=O)(=O)CC3)CC2)no1,6.97
Cc1c[nH]c2c(Nc3cccc(Cl)c3)ncc(C(=O)N3CCCCCC3)c12,6.97
Cc1nc(C(C)(C)NC(=O)c2cnc(N3CC(F)(F)C3)c(-c3cccc(Cl)c3)n2)no1,6.97
COc1cccc(-c2nc3c(N4CCN(C)CC4)nc(C)nc3n2C2CCOCC2)c1.Cl,6.97
CC(C)c1cc(NC(=O)[C@@H]2CCCCN2C(=O)N2CCS(=O)(=O)CC2)on1,6.97
CC1(C)COCN1C(=O)c1ccc(OC(F)(F)F)c(OCC2CC2)n1,6.97
Cc1nc(C(C)(C)NC(=O)c2ccc(N3CCC(=O)C3)c(OCC3CC3)n2)no1,6.97
NC(=O)[C@H](Cc1ccccc1)NC(=O)c1cnc(C2CC2)c(OCC2CC2)n1,6.96
CC1(COc2nc(C(=O)NC(c3ccccn3)C(F)(F)F)ccc2Br)COC1,6.96
Cn1nnc(C(C)(CC2CC2)NC(=O)c2cc(OCC(F)(F)F)c(C3CC3)cn2)n1,6.96
Cc1nc([C@@](C)(NC(=O)c2cc(OCC(F)(F)F)c(Cl)cn2)C2CC2)no1,6.96
CN(CCCc1nc(-c2ccc(F)cc2Cl)no1)c1ccc2ncc(Cl)cc2c1,6.96
CC(C)(C)c1ccc(NC(=O)N2CCCN(C(=O)C3CCOCC3)CC2)cc1,6.95
CC(C)(C)c1cc(NC(=O)[C@@H]2CCCCN2C(=O)C2CCOCC2)no1,6.95
CC(C)(NC(=O)c1ccc(C(F)(F)F)c(OCC2CC2)n1)c1nccs1,6.95
CCCCn1c(=O)n(CC(=O)NC(C)(C)C)c(=O)c2ccccc21,6.95
CCCCN1C(=O)/C(=C/NC(CC)CC)C(=O)c2cccc(C)c21,6.95
CC1(C)CC[C@@H](C(N)=O)N1C(=O)c1ccc(N2CC(F)(F)C2)c(OCC2CC2)n1,6.95
Cc1csc(C(C)(C)NC(=O)c2ccc(C3CC3)c(OCC3CC3)n2)n1,6.95
CC(C)(NC(=O)c1ccc(N2CCCC2)c(OCC2CC2)n1)C1=NCCO1,6.95
O[C@H]1CCCN(Cc2cccc(-c3nc(-c4cccc(C(F)(F)F)c4)c[nH]3)c2)C1,6.95
CC(C)(O)[C@H](CC1CC1)NC(=O)c1ccc(C2CC2)c(OCC2CC2)n1,6.95
CC1(C)CCCN1C(=O)c1ccc(OCC2CC2)c(Cl)n1,6.95
CCCn1c(=O)n(CC(=O)NC(C)(C)C)c(=O)c2c(C)cccc21,6.95
NC(=O)CC(NC(=O)c1cc(OCC(F)(F)F)c(C2CC2)cn1)C1CC1,6.95
Cc1noc(C(C)(C)NC(=O)c2ccc(C3CC3)c(OCC3CC3)n2)n1,6.94
NC(=O)[C@H](CC1CC1)NC(=O)c1cc(OCC2CC2)c(Cl)cn1,6.94
COc1cc(NC2CCN(S(=O)(=O)C(F)(F)F)CC2)c2cc(C(c3ccc(Cl)cc3)c3ccc(Cl)cc3)cc(CCCO)c2n1,6.94
Cc1nc(C(C)(CS(C)(=O)=O)NC(=O)c2cc(O[C@@H](C)C(F)(F)F)c(N3CC(F)(F)C3)cn2)no1,6.94
CCCCN1C(=O)/C(=C/NC(C)CCC)C(=O)c2cccc(C)c21,6.94
NC(=O)[C@@H](NC(=O)c1cnc(N2CC(F)(F)C2)c(OCC2CC2)n1)c1ccc(Cl)cc1,6.94
CNC(=O)CC1(NC(=O)c2cc(O[C@@H](C)C(F)(F)F)c(C3CC3)cn2)COC1,6.93
Cc1c(CCN2CCOCC2)c2cc(Cl)ccc2n1C(=O)c1cccc(Cl)c1Cl,6.93
CC1(COc2nc(C(=O)NC(C)(C)c3nccs3)ccc2Br)COC1,6.93
CCCCCn1nc(C(=O)Nc2ccncc2)cc1C(C)(C)C,6.93
COc1ccc(C(=O)NC(C)(C)c2noc(C)n2)nc1-c1cccc(Cl)c1,6.93
CC(Oc1nc(C(=O)N(C)C(C)(C)C)ccc1C1CC1)C(F)(F)F,6.93
Cc1ccc(C(=O)N(C)C2CCCCC2)cc1S(=O)(=O)N1CCCCC1,6.92
CCn1c2ccccc2c2cc(NC(=O)CCc3nc(-c4ccccc4F)no3)ccc21,6.92
CC(C)(NC(=O)c1ccc(C2CCOCC2)c(OCC2CC2)n1)c1ncco1,6.92
CCCCCn1nc(C(=O)NC23CC4CC(CC(C4)C2)C3)c2cccnc21,6.92
O=C(c1ccc(N2CC(F)(F)C2)c(OCC2CC2)n1)N1CCN(CC2CC2)CC1,6.91
CC(C)c1ccc(NC(=O)N2CCCN(C(=O)CCC3CCCC3)CC2)cc1,6.91
Cc1c[nH]c2c(Nc3ccccc3Cl)ncc(C(=O)N3CCOCC3)c12,6.91
Cc1nc(C(C)(C)NC(=O)c2ccc(C3(O)CCC3)c(OCC3CC3)n2)no1,6.91
CNC(=O)[C@H](CC1CC1)NC(=O)c1cnc(N2CC(F)(F)C2)c(OCC2CC2)n1,6.91
O=C(NC1(CO)CCC1)c1cnc(C2CC2)c(OCC2CC2)n1,6.91
COCCOc1nc(C(=O)N[C@@H](CC2CC2)C(N)=O)ccc1C1CC1,6.91
O=C(NCC1CCOCC1)c1cnc(Nc2cccc(Cl)c2F)nc1C(F)(F)F,6.9
O=C(NCC1CCOCC1)c1cnc(Nc2cc(Cl)ccc2F)nc1C(F)(F)F,6.9
CCOc1ccc(Cc2nc3cc(SCC)c(Cl)cc3n2CC2CCCCC2)cc1,6.9
O=C(NCC1(O)CCCCC1)c1cnc(Nc2cccc(Cl)c2)nc1C(F)(F)F,6.9
Cc1nc(C(C)(CS(C)(=O)=O)NC(=O)c2cc(OCCF)c(C3CC3)cn2)no1,6.9
O=C(NCC1CCOCC1)c1cnc(Nc2cc(F)cc(F)c2)nc1C(F)(F)F,6.9
CNC(=O)[C@@H](NC(=O)c1cccc(-c2cccc(OC)c2)n1)C(C)(C)C,6.9
CC(C)c1cc(Nc2cccc(Cl)c2)ncc1C(=O)NCC1CCOCC1,6.9
Cc1ccc(N)c(-c2ccc(N3CCCCCC3)nc2)n1,6.9
O=C(NCc1ccccc1)c1cnc(Nc2ccc(Cl)cc2)nc1C(F)(F)F,6.9
Cc1nc(C(C)(C)NC(=O)c2ccc(C3CC3)c(OC(C)C(F)(F)F)n2)no1,6.9
CCCCN1C(=O)/C(=C/NCC2CC2)C(=O)c2cccc(C)c21,6.9
Cc1nc(C(C)(C)NC(=O)c2ccc(C)c(-c3cccc(Cl)c3)n2)no1,6.9
CC(C)(C)C(NC(=O)c1cc(OC2COC2)c(Cl)cn1)c1nccs1,6.89
CC(C)(C)CC(=O)Nc1sc2c(c1C(=O)N1CCC(F)(F)CC1)C(C)(C)CC2,6.89
O=C(NN1CCCCC1)c1cccc(C2CCCC2)n1,6.89
NC(=O)[C@@H](NC(=O)c1ccc(C2CC2)c(OCC(F)(F)F)n1)c1ccccc1,6.89
FC1CCN(Cc2ccccc2-c2nc(-c3cccc(C(F)(F)F)c3)c[nH]2)CC1,6.89
O=C(Nc1nc2ccc(Cl)cc2s1)[C@@H]1CCCN1C1CCOCC1,6.89
CCCCOc1cccc2cc(C(=O)NC(CC)CC)c(=O)oc12,6.89
O=C(NC12CC3CC(CC(C3)C1)C2)c1cc2ccccc2n1CCCCO,6.88
O=C(N/N=C1\C(=O)N(Cc2ccc(Cl)cc2)c2ccccc21)c1ccccc1,6.88
CCS(=O)(=O)c1ccc2c(c1)nc(C(C)C)n2CC1CC1,6.88
Cc1ccc(C(=O)NC(C)(C)c2nccs2)nc1-c1cccc(Cl)c1,6.88
CN(C(=O)c1ccc(N2CC(F)(F)C2)c(OCC2CC2)n1)C(C)(C)COC(=O)c1ccc(N2CC(F)(F)C2)c(OCC2CC2)n1,6.87
CNC(=O)C(C)(C)NC(=O)c1ccc(N2CCC(F)(F)C2)c(OCC2CC2)n1,6.87
O=C(Nc1ncc(-c2ccccc2)s1)N1CCCN(C(=O)C2CCOCC2)CC1,6.87
CC(C)(C)c1cc(NC(=O)N2CCCN(C(=O)N3CCS(=O)(=O)CC3)CC2)no1,6.87
O=C(NC1(c2nccs2)COC1)c1ccc(C2CC2)c(OCC(F)(F)F)n1,6.87
CC(C)(CO)NC(=O)c1cc(C(C)(C)C)n(-c2ccc(F)cn2)n1,6.87
CCCCc1ccc(NC(=O)N2CCCN(C(=O)CCC3CCCC3)CC2)cc1,6.87
CCC(C)(NC(=O)c1cc(OCC(F)(F)F)c(C2CC2)cn1)C(N)=O,6.86
COCCNC(=O)c1c(NC(=O)c2ccccc2Cl)sc2c1CCC2,6.86
CC(C)[C@](C)(CO)NC(=O)c1cnc(C2CC2)c(OCC2CC2)n1,6.86
CC(C)(C)C(NC(=O)c1ccc(C2CC2)c(OCC(F)(F)F)n1)c1nccs1,6.86
Cc1ccc(C(=O)NN2CCCCC2)nc1OCC1CC1,6.86
CC1(C)COCN1C(=O)c1ccc(OCC2CC2)c(Cl)n1,6.86
Cc1ccc(C(=O)Nc2ccccc2)cc1S(=O)(=O)N1CCCCC1,6.86
Cc1nc(C(C)(C)NC(=O)c2cnc(N3CCC3)c(-c3cccc(Cl)c3)n2)no1,6.85
O=C(NC12CC3CC(CC(C3)C1)C2)c1cc2ccccc2n1CCCCCF,6.85
Fc1ccc(-c2noc(C[C@H]3CCN(c4cnc5ccccc5c4)C3)n2)c(Cl)c1,6.85
c1ccc(Nc2ccc(CN3CCO[C@@H](c4ccccc4)C3)cn2)cc1,6.85
Fc1ccc(-c2noc(CCCNc3nc4ccc(Cl)cc4s3)n2)c(Cl)c1,6.85
COc1ccc(C(=O)NC(C)(C)c2nccs2)nc1-c1cccc(Cl)c1,6.85
O=C(c1cc(O)c(-c2cc(Cl)ccc2Cl)c(O)c1)c1cccs1,6.85
NC(=O)[C@@H](NC(=O)c1cnc(C2CC2)c(OCC2CC2)n1)c1ccccc1,6.85
CCN(CCOC)C(=O)c1ccc(N2CC(F)(F)C2)c(OCC2CC2)n1,6.85
CNC(=O)[C@H](C)C(C)(C)NC(=O)c1cc(OCC2CC2)c(Cl)cn1,6.84
CCCCCCN1C(=O)/C(=N\NC(=O)c2ccc(OC)cc2)c2ccccc21,6.84
N#Cc1ccccc1CSc1nnc2c3ccccc3n(CC3CC3)c2n1,6.84
CCCCOc1cccc2cc(C(=O)NC3CCCCC3)c(=O)oc12,6.84
CN(C(=O)c1cc(-c2cccc(Cl)c2)ccn1)C(C)(C)C,6.84
CC(=O)N1CCC(Cn2c(C(C)(C)C)nc3cc(S(=O)(=O)CCCO)ccc32)CC1,6.84
Cc1c[nH]c2c(Nc3cccc(Cl)c3)ncc(C(=O)NCc3ccc(F)cc3)c12,6.84
CCC[C@H](CO)NC(=O)c1cc(OCC2CC2)c(Cl)cn1,6.84
CCCCCn1c(=O)n(CC(=O)NCCCC)c(=O)c2c(Cl)cccc21,6.83
COc1ccc(S(=O)(=O)C(C)(C)C(=O)Nc2cnc3ccccc3c2)c(Cl)c1,6.83
CC(C)C(CCO)NC(=O)c1cc(OCC2CC2)c(Cl)cn1,6.83
Cc1nc(C(C)(NC(=O)c2cc(OCC(F)(F)F)c(C3CC3)cn2)C(N)=O)no1,6.83
CC(C)(CCN1CCOCC1)NC(=O)c1ccc(C2CC2)c(OCC2CC2)n1,6.82
CC(C)(C)c1cnc(NC(=O)N2CCCN(C(=O)C3CCOCC3)CC2)s1,6.82
O=C(C1CCOCC1)N1CCCN(c2nc3cc(Cl)ccc3s2)CC1,6.82
N#CCCn1c(C(=O)NC23CC4CC(CC(C4)C2)C3)cc2ccccc21,6.82
CCn1c2ccccc2c2cc(NC(=O)CCc3nc(-c4ccccc4)no3)ccc21,6.82
Cc1nc(C(C)(C)NC(=O)c2ccc(C3CC3)c(OCc3ccccn3)n2)no1,6.82
CC(C)(NC(=O)c1cn(CCCCCO)c2ncccc12)c1ccccc1,6.82
COCCNC(=O)c1c(NC(=O)CN2CCCCC2)sc2c1CCCC2,6.82
Cc1c[nH]c2c(Nc3cccc(Cl)c3)ncc(C(=O)N3CCCC3)c12,6.82
O=C(Nc1ccc(Cl)c(Cl)c1)N1CCCN(c2ncc(C(F)(F)F)cc2Cl)CC1,6.81
Cc1ccccc1NC(=O)c1ccc(C)c(S(=O)(=O)N2CCCCC2)c1,6.81
COC(=O)C1CCCN1C(=O)c1ccc(N2CC(F)(F)C2)c(OCC2CC2)n1,6.81
Cc1nc(C2(NC(=O)c3cnc(C4CC4)c(-c4cccc(Cl)c4)n3)CCC2)no1,6.81
CC(C)C[C@H](NC(=O)c1ccc(C2(O)COC2)c(OCC2CC2)n1)C(N)=O,6.8
CC(C)(C)c1cc(NC(=O)N2CCCN(C(=O)CN3CCOCC3)CC2)no1,6.8
O=C(NC1CCCCC1CO)c1cccc(C2CCCCC2)n1,6.8
COc1ccccc1Nc1ncc(C(=O)NCc2ccccc2)c(C(F)(F)F)n1,6.8
CCNCCCS(=O)(=O)c1ccc2c(c1)nc(C(C)(C)C)n2CC1CCOCC1,6.8
O=C(NCC1CCOCC1)c1cnc(Nc2ccc(Cl)cc2Cl)cc1C1CCCC1,6.8
O=C(NCC1CCOCC1)c1cnc(Nc2cccc(Cl)c2)cc1C1CC1,6.8
O=C(NCC1CCOCC1)c1cnc(Nc2ccc(Cl)c(Cl)c2)cc1C1CC1,6.8
Clc1cccc(-c2ccc(N3CCSCC3)nc2)c1Cl,6.8
C[C@H]1CC[C@@H](C)N1c1ccc(-c2cc3ccccc3o2)nn1,6.8
FC(F)(F)c1cccc(-c2ccc(N3CCOCC3)nn2)c1C(F)(F)F,6.8
CC(C)(C#N)NC(=O)c1cc(OCC2CC2)c(Cl)cn1,6.8
CCCCNc1cc(C(C)C)c(C(=O)NC23CC4CC(CC(C4)C2)C3)nn1,6.8
COc1ccc(C(=O)n2c3ccccc3c3nnc(SCc4ccccc4C#N)nc32)cc1OC,6.8
O=C(NC12CC3CC(CC(C3)C1)C2)c1cn(CCCCO)c2ccccc12,6.8
O=C(NC12CC3CC(CC(C3)C1)C2)c1cc2ccccc2n1CCCO,6.8
CC(C)(NC(=O)c1ccc(N2CC(F)(F)C2)c(OCC(F)(F)F)n1)c1nccs1,6.79
O=C(NCc1cccc(Cl)c1)c1nc2c(-c3ccccc3)cccc2[nH]1,6.78
NC(=O)CC1(NC(=O)c2cc(OCC(F)(F)F)c(N3CC(F)(F)C3)cn2)COC1,6.78
CC(C)(C)c1cc(NC(=O)[C@@H]2CCCCN2C(=O)N2CC[S+]([O-])CC2)no1,6.78
CC(C)(C)c1cc(NC(=O)[C@@H]2CCCCN2C(=O)CN2CCS(=O)(=O)CC2)no1,6.78
CC(C)c1cc(C(=O)NC2C3CC4CC(C3)CC2C4)nnc1NCC1CC1,6.78
O=C(c1cc(OCC(F)(F)F)c(C2CC2)cn1)N1CC(F)(F)C1,6.78
O=C(c1ccc(N2CC(F)(F)C2)c(OCC2CC2)n1)N1C[C@H]2COC[C@H]2C1,6.78
CC(C)(C)c1ccc(NC(=O)N2CCCN(C(=O)C3CCCC3)CC2)cc1,6.77
C[C@H]1COCCN1Cc1cccc(-c2nc(-c3cccc(C(F)(F)F)c3)c[nH]2)c1,6.77
O=C(Nc1nc2cc(Cl)ccc2[nH]1)[C@@H]1CCCN1C1CCOCC1,6.77
CC(C)C[C@H](NC(=O)c1cccc(-c2cccc(Cl)c2)n1)c1nccs1,6.76
CCCCn1c(Cc2ccc(OCC)cc2)nc2cc(C(=O)N(CC)CC)ccc21,6.76
O=C(c1ccc(N2CC(F)(F)C2)c(OCC2CC2)n1)N1CCC[C@H]1CO,6.76
CC(C)(NC(=O)c1ccc(C2CC2)c(OCC2CC2)n1)c1nc(N)no1,6.75
CC(C)(C)c1cc(NC(=O)N2CCCN(C(=O)N3CCOCC3)CC2)no1,6.75
NC(=O)[C@H](NC(=O)c1ccc(N2CC(F)(F)C2)c(OCC2CC2)n1)C1CC1,6.75
CCC(CC)(NC(=O)c1ccc(Cl)c(OCC2CC2)n1)C(=O)NC,6.75
CC(C)(NC(=O)c1cnc(N2CC(F)(F)C2)c(OCC2CC2)n1)c1noc(N)n1,6.75
CCCCCn1c(C)c(I)c(=O)n(CC(=O)NC(C)(C)C)c1=O,6.75
NC(=O)CC1(NC(=O)c2cc(OCC(F)(F)F)c(N3CC(F)(F)C3)cn2)CS(=O)(=O)C1,6.75
FC(F)(F)c1cnc(N2CCCN(c3nc4ccc(Cl)cc4s3)CC2)c(Cl)c1,6.74
O=S(=O)(N1CCC(Nc2ccnc3c(Br)cc(C(c4ccc(Cl)cc4)c4ccc(Cl)cc4)cc23)CC1)C(F)(F)F,6.74
O=CCCCCn1c(C(=O)NC23CC4CC(CC(C4)C2)C3)cc2ccccc21,6.74
N#CCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c2ccccc21,6.74
NC(=O)C1CCCCN1C(=O)c1ccc(C2CC2)c(OCC2CC2)n1,6.74
O=C(c1ccc(N2CC(F)(F)C2)c(OCC2CC2)n1)N1CC(F)(F)C1,6.74
N#Cc1ccccc1CSc1nnc2c3ccccc3n(C(=O)C3CC3)c2n1,6.74
CC(C)C(C)(NC(=O)c1ccc(C2CC2)c(OCC2CC2)n1)C(N)=O,6.74
CC(C)(C)N(CC(N)=O)C(=O)c1ccc(N2CC(F)(F)C2)c(OCC2CC2)n1,6.74
CC(=O)N1CCN(c2nc(C)nc3sc(-c4ccccc4)cc23)CC1,6.74
CC(C)(NC(=O)c1ccc(C(F)(F)F)c(OCC2CC2)n1)c1ncco1,6.73
CC(C)(CO)NC(=O)c1cc(C(C)(C)C)n(CCCF)n1,6.73
CCC(CC)(NC(=O)c1cccc(-c2ccc(Cl)cc2)n1)C(=O)NC,6.73
Cc1nnc(C(NC(=O)c2cc(O[C@@H](C)C(F)(F)F)c(C3CC3)cn2)C2(C)COC2)o1,6.73
CCC(CC)(NC(=O)c1ccc(C2CCOCC2)c(OCC2CC2)n1)C(=O)NC,6.73
CCCCCCN1C(=O)/C(=N\NC(=O)c2ccccc2)c2cc(F)ccc21,6.73
Cc1c[nH]c2c(Nc3ccccc3OC(C)C)ncc(C(=O)N3CCOCC3)c12,6.73
CCCCCCN1C(=O)/C(=N\NC(=O)Cc2ccccc2)c2ccccc21,6.72
CCCCCn1c(C(=O)N[C@H](C(N)=O)C(C)(C)C)cc2ccccc21,6.72
Cc1ccccc1-c1nnc(NC(=O)C(C)(C)S(=O)(=O)c2ccc(Cl)cc2)s1,6.72
Cc1nc([C@H](CC2CC2)NC(=O)c2ccc(C3CC3)c(S(=O)(=O)CC(C)C)n2)no1,6.72
CCn1c2ccccc2c2cc(NC(=O)CCc3noc(-c4ccccc4F)n3)ccc21,6.72
Cc1nc(C(C)(C)NC(=O)c2ccc(Cl)c(OCC3CC3)n2)no1,6.72
CC(C)CC(NC(=O)c1ccc(N2CC(F)(F)C2)c(OCC2CC2)n1)c1ccccn1,6.72
CCC(C)(NC(=O)c1ccc(C2CC2)c(OCC2CC2)n1)C(N)=O,6.71
CC1(C)C[C@H](C(N)=O)N(C(=O)c2ccc(N3CC(F)(F)C3)c(OCC3CC3)n2)C1,6.71
CCCCCn1nc(C(=O)NC23CC4CC(CC(C4)C2)C3)cc1C(C)(C)C,6.71
Cc1ccc(C(=O)Nc2ccc3ccccc3n2)cc1S(=O)(=O)N1CCCCC1,6.71
CCC(CC)(NC(=O)c1ccc(C2CC2)c(S(=O)(=O)CC(C)C)n1)C(=O)NC,6.71
CC(C)C[C@H](NC(=O)c1ccc(Br)c(Oc2ccc(F)cc2)n1)C(N)=O,6.71
Cc1ccc(-n2nc(C(=O)NC(C)(C)CO)cc2C(C)(C)C)cc1,6.7
CC(C)(O)[C@H](CC1CC1)NC(=O)c1cnc(C2CC2)c(OCC2CC2)n1,6.7
O=C(c1ccc(N2CC(F)(F)C2)c(OCC2CC2)n1)N1C[C@@H]2C[C@H]1CN2Cc1ccccc1,6.7
CC(C)c1cc(C(=O)NC2C3CC4CC(C3)CC2C4)nnc1NC1CCCCC1,6.7
CCCc1nc2cc(S(=O)(=O)CC)ccc2n1CC1CC1,6.7
Cc1nc(N2CCC(C)CC2)c2cc(-c3ccccc3)sc2n1,6.7
CNC(=O)[C@H](CC1CC1)NC(=O)c1cnc(C2CC2)c(OCC2CC2)n1,6.7
NC(=O)[C@H](CC1CC1)NC(=O)c1ccc(C(F)(F)F)c(OCC2CC2)n1,6.7
COc1ccc(Cl)cc1Nc1cc(C(F)(F)F)c(C(=O)NCC2CCC2)cn1,6.7
O=C(NCC1CCOCC1)c1cnc(Nc2cccc(Br)c2)cc1C1CC1,6.7
O=C(NCC1CCOCC1)c1cnc(Nc2cccc(C(F)(F)F)c2)cc1C1CC1,6.7
C[C@H]1CC[C@@H](C)N1c1ccc(-c2cccc3ncccc23)nn1,6.7
Clc1cccc(-c2ccc(NC3CCCCC3)nn2)c1Cl,6.7
Clc1cccc(-c2cnc(N3CCOCC3)nc2)c1Cl,6.7
CC(C)(C)c1cc(NC(=O)N2CCCN(c3cc(C#N)ccn3)CC2)no1,6.7
O=C(NCC1CCOCC1)c1cnc(Nc2ccc(Cl)cc2F)nc1C(F)(F)F,6.7
COc1ccc(Nc2ncc(C(=O)NCc3ccccc3)c(C(F)(F)F)n2)cc1,6.7
OC(c1ccc(Cl)cc1)(c1ccc2nccc(/C=C\c3ccccc3)c2c1)c1cscn1,6.7
COCCNc1cc(C(c2ccc(Cl)cc2)c2ccc(Cl)cc2)cc2c(NC3CCN(S(=O)(=O)C(F)(F)F)CC3)cc(=O)[nH]c12,6.7
N#CCCCCn1c(C(=O)Nc2ccccc2)cc2ccccc21,6.7
Clc1cccc(Nc2ccc(CN3CCO[C@@H](c4ccccc4)C3)cn2)c1,6.7
CCCN1C(=O)/C(=N\NC(=O)c2ccccc2)c2ccccc21,6.7
COCCNC(=O)c1c(NC(=O)C2CCC2)sc2c1CCCC2,6.7
Cc1oc(-c2ccccc2)nc1CC(C)(C)NC(=O)c1cnc(C2CC2)c(OCC2CC2)n1,6.7
CCCCCCN1C(=O)/C(=N\NC(=O)c2cccc3ccccc23)c2ccccc21,6.69
CC(C)(CO)NC(=O)c1cc(C(C)(C)C)n(-c2ccc(Cl)cc2)n1,6.69
COc1cc(C(c2ccc(Cl)cc2)c2ccc(Cl)cc2)cc2c(NC3CCN(S(=O)(=O)C(F)(F)F)CC3)ccnc12,6.69
Cc1nc(C(C)(NC(=O)c2cc(OCC(F)(F)F)c(C3CC3)cn2)C(=O)N2CC3(COC3)C2)no1,6.69
CNC(=O)[C@@H](NC(=O)c1cc(OC2COC2)c(Cl)cn1)C(C)(C)C,6.69
CC(C)(C#N)NC(=O)c1ccc(C2CC2)c(OCC2CC2)n1,6.69
CC(C)C[C@H](NC(=O)c1ccc(Cl)c(-c2cccc(Cl)c2)n1)C(N)=O,6.68
Cc1nc(C(C)(C)NC(=O)c2ccc(C3CCCO3)c(-c3cccc(Cl)c3)n2)no1,6.68
O=C(CN1CCCC1)Nc1sc2c(c1C(=O)N1CCC(F)(F)CC1)CCCC2,6.68
CN1CCC(CS(=O)(=O)c2ccc3c(c2)nc(CC(C)(C)C)n3CC2CC2)CC1,6.68
CCCn1nc(C(=O)NC(C)(C)CO)cc1C(C)(C)C,6.68
O=C(NC1CCCCC1O)c1ccc(N2CC(F)(F)C2)c(OCC2CC2)n1,6.68
O=C(c1ccc(C2CC2)c(Cc2ccc(F)cc2)n1)N1CCCC12CCNCC2,6.67
O=C(c1ccc(N2CC(F)(F)C2)c(OCC2CC2)n1)N1CCCC12COC2,6.67
CCCCCn1c(=O)n(CC(=O)NC(C)C)c(=O)c2ccccc21,6.67
COc1ccc(CNC(=O)c2cnc(Nc3cccc(Cl)c3)nc2C(F)(F)F)cc1,6.67
CC(C)(C)c1ccc(NC(=O)N2CCCN(C(=O)c3cc(Cl)cc(Cl)c3)CC2)cc1,6.67
Cc1ccc(C(=O)N2CCC3CCCCC3C2)cc1S(=O)(=O)N1CCC(O)CC1,6.67
C[C@@H](C#N)NC(=O)c1ccc(C2CC2)c(OCC2CC2)n1,6.67
Cc1nc(C(C)(C)NC(=O)c2ccc(C3CCCC3)c(-c3cccc(Cl)c3)n2)no1,6.67
O=C(NN1CCCCC1)c1ccc(Cl)c(-c2cccc(Cl)c2)n1,6.67
CC1(c2nnc(NC(=O)C(C)(C)S(=O)(=O)c3ccc(Cl)cc3)s2)CCOC1,6.67
CC(C)(NC(=O)c1cc2ccccc2n1CCCCCO)c1ccccc1,6.66
COc1ccc(C(=O)NC(C)(C)c2ncco2)nc1-c1cccc(Cl)c1,6.66
CC(C)n1cc(-c2cccc(C(F)(F)F)c2)nc1-c1cccc(CN2CCOCC2)c1,6.66
CN(CC1CC1)C(=O)c1ccc(N2CC(F)(F)C2)c(OCC2CC2)n1,6.66
COC1CN(C(=O)c2c(NC(=O)CN3CCCCC3)sc3c2CCCC3)C1,6.66
Cc1nc(C(C)(CS(C)(=O)=O)NC(=O)c2cc(O[C@@H](C)C(F)(F)F)c(C3(O)CCC3)cn2)no1,6.66
CCCCN1C(=O)/C(=C/NCC2CCC2)C(=O)c2cccc(C)c21,6.66
N#Cc1ccc(CNC(=O)c2cnc(Nc3cccc(Cl)c3)nc2C(F)(F)F)cc1,6.66
O=C(NC12CC3CC(CC(C3)C1)C2)c1cc2ccccc2n1CCN1CCOC1=O,6.66
O=C(NC1CCOCC1)c1cccc(-c2cccc(Cl)c2)n1,6.66
CC(C)(NC(=O)c1cnc(C2CC2)c(OCC2CC2)n1)c1noc(N)n1,6.65
CC(C)(NC(=O)c1ccc(C2CCCO2)c(-c2cccc(Cl)c2)n1)c1nccs1,6.65
NC(=O)[C@H](CC1CC1)NC(=O)c1ccc(Br)c(OCC2CC2)n1,6.65
Cc1nnc(CN(C(=O)c2ccc(N3CC(F)(F)C3)c(OCC3CC3)n2)C(C)(C)C)o1,6.65
CCc1ccc(NC(=O)N2CCCN(C(=O)CCC3CCCC3)CC2)cc1,6.65
CCCCCn1c(C)c(Cl)c(=O)n(CC(=O)NC(C)(C)C)c1=O,6.64
